Date,Location,Army_Active_Duty,Navy_Active_Duty,Marine_Corps_Active_Duty,Air_Force_Active_Duty,Coast_Guard_Active_Duty,Army_National_Guard,Army_Reserve,Navy_Reserve,Marine_Corps_Reserve,Air_National_Guard,Air_Force_Reserve,Coast_Guard_Reserve,Army_APF_DOD_Civilian,Navy_APF_DOD_Civilian,Marine_Corps_APF_DOD_Civilian,Air_Force_APF_DOD_Civilian,Fourth_Estate_DOD
12/1/2013,ALABAMA,4429,100,147,2870,939,10515,5266,350,657,2252,1275,173,18717,92,6,2368,3453
12/1/2013,ALASKA,12433,40,17,7127,1906,1867,423,69,41,1995,398,57,2188,27,0,2252,317
12/1/2013,ARIZONA,4526,369,4556,9866,8,5044,3202,830,568,2445,1568,0,4256,178,468,3057,1146
12/1/2013,ARKANSAS,119,9,181,5142,22,7553,2027,177,169,1774,575,1,2357,9,0,1072,97
12/1/2013,ARMED FORCES EUROPE,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0
12/1/2013,ARMED FORCES PACIFIC,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0
12/1/2013,CALIFORNIA,7732,66530,60554,19157,4737,15631,15329,8774,4685,4390,7876,1048,9029,29454,4989,10166,6190
12/1/2013,COLORADO,23275,698,222,8806,46,3893,3434,936,418,1607,2821,19,4129,67,3,6030,1368
12/1/2013,CONNECTICUT,101,6187,61,30,694,3584,1239,359,279,1148,4,97,515,1068,1,236,635
12/1/2013,DELAWARE,44,22,22,3345,42,1338,577,97,162,1144,1677,8,273,2,2,1080,67
12/1/2013,DISTRICT OF COLUMBIA,1830,2589,2209,1824,1414,1365,608,117,396,1244,288,108,1435,9786,51,345,739
12/1/2013,FLORIDA,5434,25953,4817,22037,4837,9712,9488,6183,1334,1978,6104,1041,3873,11258,245,11881,2067
12/1/2013,GEORGIA,51313,5747,1356,8831,497,10815,7706,1520,1020,2593,3085,102,11868,2073,2234,14744,2985
12/1/2013,HAWAII,21073,14553,6123,5180,1304,2946,2335,698,68,2313,647,159,5249,9348,699,1773,1033
12/1/2013,IDAHO,45,38,43,3448,4,3246,711,166,112,1319,27,0,711,57,0,673,58
12/1/2013,ILLINOIS,997,12942,307,4434,152,10121,6130,2371,1308,2971,1459,90,7039,1200,4,3591,1204
12/1/2013,INDIANA,476,76,176,63,36,12074,3153,435,631,1805,1513,6,1795,3300,230,831,4164
12/1/2013,IOWA,102,26,70,24,39,7160,2538,133,142,1829,0,0,929,7,0,450,60
12/1/2013,KANSAS,18640,88,99,3032,124,5157,2883,132,194,2182,646,14,5547,5,1,1063,352
12/1/2013,KENTUCKY,34520,9,91,261,145,7212,4410,209,268,1143,4,60,8474,17,2,258,950
12/1/2013,LOUISIANA,7815,418,750,5455,1272,8999,2076,1379,4012,1408,1736,220,3423,540,301,1534,260
12/1/2013,MAINE,58,87,24,9,582,1894,497,116,163,1102,0,87,306,5365,0,258,692
12/1/2013,MARYLAND,8677,9206,1584,7747,848,4424,5438,3609,492,1673,1770,201,17464,15443,41,2978,8273
12/1/2013,MASSACHUSETTS,312,364,197,1118,1672,6192,3176,340,816,2151,2619,470,2313,144,5,3078,863
12/1/2013,MICHIGAN,393,226,232,89,1133,7938,3469,959,1013,2364,1,157,6870,35,13,781,1609
12/1/2013,MINNESOTA,290,153,117,37,137,10712,3040,601,471,2188,1388,29,1276,17,3,793,179
12/1/2013,MISSISSIPPI,439,5070,473,6132,270,9579,1951,612,59,2432,1554,148,3477,2490,0,2292,314
12/1/2013,MISSOURI,9702,316,1614,4067,195,8650,4695,1176,848,2299,1125,92,5550,56,114,1145,690
12/1/2013,MONTANA,59,5,28,3244,0,2558,838,116,38,991,34,0,486,3,0,803,44
12/1/2013,NEBRASKA,177,420,72,5149,20,3571,1368,302,178,939,219,0,1312,41,4,2748,99
12/1/2013,NEVADA,196,865,58,9686,3,3083,1471,389,212,1057,1026,0,459,291,1,1495,157
12/1/2013,NEW HAMPSHIRE,42,730,44,133,270,1579,987,266,171,1091,1,18,485,11,3,273,169
12/1/2013,NEW JERSEY,644,453,317,4432,1367,6039,3810,1327,1079,2407,2486,207,5364,2073,10,1970,618
12/1/2013,NEW MEXICO,810,80,56,11485,3,2903,803,199,113,917,370,0,2475,59,1,3466,387
12/1/2013,NEW YORK,16299,2072,644,330,1097,10103,8284,1958,1953,5377,1409,510,6797,116,31,2183,2006
12/1/2013,NORTH CAROLINA,45769,4378,48603,6243,1552,10000,6433,1086,793,1503,2723,219,9863,4117,3136,1391,2586
12/1/2013,NORTH DAKOTA,17,10,14,6924,0,3197,269,106,54,871,21,0,483,3,0,1009,74
12/1/2013,OHIO,459,299,276,5441,417,11130,5595,1247,1052,4572,3700,282,1497,93,3,14072,9051
12/1/2013,OKLAHOMA,10761,1314,448,6931,45,6831,2223,500,338,2189,1674,3,5169,86,6,15193,1636
12/1/2013,OREGON,105,166,99,47,1005,6309,607,524,357,2242,109,156,2126,27,2,639,17
12/1/2013,PENNSYLVANIA,934,666,408,222,340,15601,8295,857,1447,3861,1308,136,8501,5682,23,1081,7974
12/1/2013,RHODE ISLAND,146,2327,238,70,316,2101,442,589,115,998,1,58,245,3732,2,148,100
12/1/2013,SOUTH CAROLINA,10189,6878,9093,7679,633,8783,4008,668,480,1306,2356,189,3620,3242,795,2180,788
12/1/2013,SOUTH DAKOTA,55,3,10,3248,0,3219,385,104,0,1018,30,0,495,2,1,797,43
12/1/2013,TENNESSEE,308,1430,150,166,165,10067,3652,1258,820,3426,3,72,3500,1151,3,1145,925
12/1/2013,TEXAS,73002,6169,1932,32685,1711,19166,15852,5186,3287,3032,5269,398,25897,1307,30,15868,4160
12/1/2013,UTAH,246,20,72,3505,0,5487,3143,318,244,1393,1213,0,1953,42,2,10913,1019
12/1/2013,VERMONT,41,4,8,39,27,2839,196,47,0,1099,0,9,295,3,0,273,25
12/1/2013,VIRGINIA,22270,69950,11513,12645,4161,7357,7299,5435,1440,1355,1745,603,19056,37461,5522,6389,22992
12/1/2013,WASHINGTON,31974,20914,716,6095,2052,6038,5634,2129,545,2034,2053,431,9627,16096,2,1536,1110
12/1/2013,WEST VIRGINIA,54,151,46,43,71,4095,1896,111,107,2207,0,15,1151,78,1,605,45
12/1/2013,WISCONSIN,270,45,124,56,314,7520,4127,477,468,2287,0,89,1847,38,2,510,117
12/1/2013,WYOMING,29,0,10,3051,0,1480,83,64,0,1125,37,0,243,1,0,744,40
12/1/2013,UNKNOWN,19,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,AFGHANISTAN,26511,1215,7877,1487,4,4993,3895,1295,458,179,138,0,1737,220,40,160,260
12/1/2013,ALBANIA,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/1/2013,ALGERIA,3,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,AMERICAN SAMOA,0,0,1,0,3,0,333,0,0,0,0,0,7,0,0,0,0
12/1/2013,ANGOLA,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,ANTIGUA AND BARBUDA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,ARGENTINA,3,5,8,6,0,0,0,0,0,0,0,0,2,0,0,0,0
12/1/2013,ARMENIA,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,AUSTRALIA,31,75,30,61,0,0,0,0,0,0,0,0,1,3,0,5,1
12/1/2013,AUSTRIA,4,0,13,4,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2013,AZERBAIJAN,3,1,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0
12/1/2013,"BAHAMAS, THE",1,47,7,0,10,0,0,0,0,0,0,0,0,2,0,0,0
12/1/2013,BAHRAIN,332,4639,1011,68,276,165,10,306,68,32,7,0,15,239,0,1,167
12/1/2013,BANGLADESH,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,BARBADOS,2,0,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,BELGIUM,605,110,25,439,0,0,0,0,0,0,3,0,345,0,0,6,256
12/1/2013,BELIZE,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,BOLIVIA,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,BOSNIA AND HERZEGOVINA,1,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,BOTSWANA,3,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,BRAZIL,6,10,21,10,0,0,0,0,0,0,0,0,7,1,0,0,0
12/1/2013,BRITISH ATLANTIC OCEAN TERRITORY,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,BRITISH INDIAN OCEAN TERRITORY,0,481,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0
12/1/2013,BULGARIA,3,3,5,3,0,0,0,0,0,1,0,0,4,0,0,1,0
12/1/2013,BURKINA FASO,0,0,7,24,0,0,0,0,0,2,1,0,0,0,0,0,0
12/1/2013,BURMA,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,BURUNDI,3,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12/1/2013,CAMBODIA,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/1/2013,CAMEROON,2,7,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0
12/1/2013,CANADA,8,46,10,83,4,0,0,0,0,0,1,0,0,6,0,1,22
12/1/2013,CENTRAL AFRICAN REPUBLIC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,CHAD,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,CHILE,6,10,9,9,0,0,0,0,0,0,0,0,3,3,0,2,0
12/1/2013,CHINA,7,4,45,6,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,COLOMBIA,29,5,20,11,4,0,0,0,0,0,0,0,24,4,0,3,0
12/1/2013,COMOROS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/1/2013,CONGO (BRAZZAVILLE),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,CONGO (KINSHASA),0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,COSTA RICA,1,1,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0
12/1/2013,COTE DIVOIRE,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,CROATIA,4,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,CUBA,257,533,132,0,6,0,0,140,0,0,0,0,12,156,0,0,77
12/1/2013,CYPRUS,2,0,8,9,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,CZECH REPUBLIC,4,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0
12/1/2013,DENMARK,2,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,DJIBOUTI,786,563,40,648,0,16,165,354,2,3,45,1,3,39,0,4,1
12/1/2013,DOMINICAN REPUBLIC,7,1,8,2,2,0,0,0,0,0,0,0,4,0,0,0,0
12/1/2013,ECUADOR,14,1,6,3,1,0,0,0,0,0,0,0,2,1,0,1,0
12/1/2013,EGYPT,188,20,24,30,0,0,0,0,0,0,0,0,12,6,0,8,0
12/1/2013,EL SALVADOR,5,16,15,2,0,0,0,6,0,0,0,0,3,1,0,0,0
12/1/2013,ESTONIA,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,ETHIOPIA,6,3,8,44,0,0,1,1,0,2,0,0,1,1,0,0,2
12/1/2013,FIJI,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,FINLAND,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,FRANCE,19,15,16,22,0,0,0,0,0,0,0,0,2,3,0,1,0
12/1/2013,GABON,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,GEORGIA,6,0,66,11,0,0,0,0,0,0,0,0,3,0,0,1,0
12/1/2013,GERMANY,21527,469,341,13410,10,3,8,99,5,12,295,0,6217,43,25,1164,4601
12/1/2013,"GERMANY, FEDERAL REPUBLIC OF",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,GHANA,4,9,8,3,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2013,GIBRALTAR,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,GREECE,9,343,10,22,0,0,0,0,0,0,0,0,2,68,0,0,0
12/1/2013,GREENLAND,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,1,0
12/1/2013,GUAM,64,3313,22,1977,187,1190,535,157,0,325,279,0,76,1241,1,106,652
12/1/2013,GUATEMALA,14,1,6,1,0,0,0,1,0,0,0,0,3,1,0,0,0
12/1/2013,GUINEA,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,GUYANA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,HAITI,5,0,9,0,2,0,0,0,0,0,0,0,1,4,0,0,0
12/1/2013,HONDURAS,197,2,10,146,0,0,0,0,0,0,0,0,22,1,0,0,0
12/1/2013,HONG KONG,2,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,HUNGARY,4,0,5,50,0,0,0,0,0,1,0,0,3,0,0,1,0
12/1/2013,ICELAND,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2013,INDIA,5,7,18,6,0,0,0,0,0,0,0,0,0,0,0,1,0
12/1/2013,INDONESIA,7,7,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,IRAN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12/1/2013,IRAQ,18,11,25,38,1,5,1,1,0,0,0,0,474,29,10,31,43
12/1/2013,IRELAND,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,ISRAEL,5,6,16,14,0,0,0,0,0,0,0,0,13,1,0,2,7
12/1/2013,ITALY,3477,3519,70,3763,2,0,0,44,0,9,34,0,597,661,0,164,839
12/1/2013,JAMAICA,1,1,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,JAPAN,2285,19612,19917,11998,16,0,0,68,6,0,71,0,632,1540,646,786,3221
12/1/2013,JORDAN,601,2,129,528,0,18,18,2,13,11,4,0,11,2,0,5,0
12/1/2013,KAZAKHSTAN,6,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,KENYA,25,32,16,8,0,0,2,4,1,0,0,0,0,2,0,0,1
12/1/2013,"KOREA, SOUTH",21118,321,189,8054,1,0,0,4,0,0,50,0,1891,31,2,229,1051
12/1/2013,KOSOVO,451,0,1,31,0,228,7,0,0,0,0,0,7,1,0,0,3
12/1/2013,KUWAIT,6421,155,37,1259,13,1819,1371,131,7,447,123,12,411,17,7,11,113
12/1/2013,KYRGYZSTAN,721,19,332,1320,0,125,193,19,3,26,259,0,5,0,0,20,0
12/1/2013,LAOS,3,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2013,LATVIA,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,LEBANON,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,LIBERIA,2,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,LIBYA,2,2,50,0,0,0,0,1,27,0,0,0,0,0,0,0,0
12/1/2013,LITHUANIA,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,LUXEMBOURG,0,0,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0
12/1/2013,MACEDONIA,3,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,MADAGASCAR,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,MALAYSIA,3,4,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2013,MALI,3,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,MALTA,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,MARSHALL ISLANDS,15,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
12/1/2013,MAURITANIA,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,MAURITIUS,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2013,MEXICO,8,3,28,4,2,0,0,0,0,0,0,0,1,0,0,16,0
12/1/2013,MOLDOVA,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,MONGOLIA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,MONTENEGRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12/1/2013,MONTENEGRO (2006 - 2008),0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,MOROCCO,2,3,19,4,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2013,MOZAMBIQUE,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,NEPAL,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,NETHERLANDS,122,23,15,209,25,0,0,0,0,0,0,0,53,1,0,3,132
12/1/2013,NETHERLANDS ANTILLES (1991 - 2010),0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,1,0
12/1/2013,NEW ZEALAND,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,1,2
12/1/2013,NICARAGUA,11,1,8,1,0,0,0,0,0,0,0,0,15,1,1,4,3
12/1/2013,NIGER,3,0,12,86,0,0,0,0,0,5,0,0,0,0,0,0,0
12/1/2013,NIGERIA,4,3,23,2,0,0,0,0,0,0,0,0,2,0,0,0,0
12/1/2013,NORTHERN MARIANA ISLANDS,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,NORWAY,28,11,10,36,0,0,0,0,0,0,0,0,2,1,0,2,0
12/1/2013,OMAN,5,1,20,177,2,3,2,1,2,4,46,0,4,0,0,2,0
12/1/2013,PAKISTAN,16,8,22,34,0,0,0,2,0,0,0,0,1,1,0,1,3
12/1/2013,PANAMA (1980 - PRESENT),13,7,6,0,1,0,0,1,0,0,0,0,5,1,0,1,0
12/1/2013,PAPUA NEW GUINEA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,PARAGUAY,3,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,PERU,10,20,17,4,0,0,0,1,0,0,0,0,4,4,0,0,0
12/1/2013,PHILIPPINES,185,18,108,59,0,1,0,1,0,2,0,0,1,9,0,3,0
12/1/2013,POLAND,15,3,10,19,0,0,0,0,0,0,0,0,5,0,0,0,1
12/1/2013,PORTUGAL,2,52,14,606,0,0,0,0,0,0,1,0,3,0,0,40,53
12/1/2013,PUERTO RICO,97,22,21,25,506,7167,4690,257,0,1204,1,47,1162,7,0,283,648
12/1/2013,QATAR,1338,105,61,4766,1,15,109,46,11,300,360,0,49,2,1,59,18
12/1/2013,ROMANIA,5,1,154,11,0,0,0,0,0,2,4,0,17,0,0,1,2
12/1/2013,RUSSIA,11,5,25,8,0,0,0,0,0,0,0,0,0,0,0,0,1
12/1/2013,RWANDA,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SAUDI ARABIA,238,21,29,300,24,6,15,0,0,2,30,2,175,1,0,12,18
12/1/2013,SENEGAL,3,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2
12/1/2013,SERBIA (2006 - 2008),0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SERBIA (2008 - PRESENT),6,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SEYCHELLES,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12/1/2013,SIERRA LEONE,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SINGAPORE,8,145,14,28,9,0,0,1,0,0,0,0,3,102,0,1,16
12/1/2013,SLOVAKIA,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SLOVENIA,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SOMALIA,6,11,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0
12/1/2013,SOUTH AFRICA,3,1,33,3,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2013,SOUTH SUDAN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SPAIN,21,1043,466,445,0,0,0,5,0,0,2,0,2,173,0,14,137
12/1/2013,SRI LANKA,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SUDAN,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SURINAME,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SWEDEN,4,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SWITZERLAND,1,3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,SYRIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,TAIWAN,0,4,1,3,0,0,0,0,0,0,0,0,0,1,0,0,4
12/1/2013,TAJIKISTAN,20,0,6,2,0,0,0,0,0,0,1,0,0,0,0,1,0
12/1/2013,TANZANIA,3,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,THAILAND,41,10,36,26,0,0,0,0,0,0,0,0,2,9,0,3,1
12/1/2013,TIMOR-LESTE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/1/2013,TOGO,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,TRINIDAD AND TOBAGO,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,TUNISIA,2,2,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,TURKEY,92,8,20,1437,0,0,0,0,0,1,2,0,14,1,0,90,129
12/1/2013,TURKMENISTAN,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,UGANDA,5,0,9,20,0,0,2,0,1,0,6,0,3,0,0,2,0
12/1/2013,UKRAINE,7,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1
12/1/2013,UNITED ARAB EMIRATES,796,469,70,1863,0,1,2,46,0,221,101,0,11,7,0,16,2
12/1/2013,UNITED KINGDOM,240,309,38,8521,1,0,0,33,0,1,73,0,34,28,0,498,826
12/1/2013,URUGUAY,3,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,UZBEKISTAN,5,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1
12/1/2013,VENEZUELA,1,0,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2013,VIETNAM,5,5,12,1,0,0,0,0,0,0,0,0,0,4,0,0,0
12/1/2013,"VIRGIN ISLANDS, U.S.",0,1,2,0,30,779,23,0,0,70,0,0,130,0,0,1,0
12/1/2013,WAKE ISLAND,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,YEMEN,15,44,106,5,0,1,0,0,0,0,0,0,5,1,0,1,0
12/1/2013,ZAMBIA,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,ZIMBABWE,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,UNKNOWN,54,9448,253,1445,7,453,967,790,3556,931,225,32,20,0,0,251,0
12/1/2014,ALABAMA,4465,99,143,2710,880,10523,5080,317,658,2243,1244,156,18271,85,5,2309,3412
12/1/2014,ALASKA,11553,44,20,7124,1881,1870,414,68,52,1952,399,52,2134,26,0,2260,323
12/1/2014,ARIZONA,4075,382,4148,9033,7,5014,3438,859,593,2501,1719,0,4074,169,456,3003,1149
12/1/2014,ARKANSAS,129,7,159,4421,20,7420,2114,172,181,1818,570,0,2348,7,0,1026,105
12/1/2014,ARMED FORCES EUROPE,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0
12/1/2014,ARMED FORCES PACIFIC,0,0,0,0,0,0,283,2,0,0,0,0,0,0,0,0,0
12/1/2014,CALIFORNIA,7476,62493,55646,17699,4743,15022,15989,8237,4797,4472,7779,1011,8918,29481,4690,9959,6269
12/1/2014,COLORADO,26769,681,211,8417,42,3865,3691,912,444,1629,2877,15,4269,63,2,5853,1362
12/1/2014,CONNECTICUT,102,5857,60,26,603,3593,1286,351,241,1135,4,100,563,1076,1,246,646
12/1/2014,DELAWARE,53,19,23,3125,41,1568,527,99,169,1126,1622,11,299,2,2,1106,69
12/1/2014,DISTRICT OF COLUMBIA,1744,2570,2254,1734,1374,1382,492,128,435,1217,266,97,1397,9846,47,325,742
12/1/2014,FLORIDA,5902,26967,3938,21471,4655,9804,9791,5751,1392,1996,6404,957,3764,11336,241,11896,2110
12/1/2014,GEORGIA,49298,5725,1413,8698,482,11008,7640,1445,1043,2751,3059,91,11956,2082,2069,14309,2991
12/1/2014,HAWAII,22056,15696,7054,5112,1278,3101,2391,675,63,2358,693,146,5123,9409,670,1806,1043
12/1/2014,IDAHO,50,31,40,2977,3,3088,850,181,117,1306,20,0,702,56,0,676,54
12/1/2014,ILLINOIS,1038,11916,360,4157,140,9968,6405,2153,1360,3014,1436,83,6846,1033,15,3560,1213
12/1/2014,INDIANA,500,75,175,68,32,11800,3253,407,641,1596,1521,6,1760,3304,233,800,4154
12/1/2014,IOWA,99,17,68,30,36,6929,2351,128,123,1735,0,0,950,6,1,439,55
12/1/2014,KANSAS,17208,73,98,2825,110,5073,2705,126,203,2252,685,11,5560,5,1,1047,322
12/1/2014,KENTUCKY,32132,10,84,223,151,7043,4164,193,261,1187,6,66,8537,18,3,265,818
12/1/2014,LOUISIANA,7949,406,668,4960,1234,9270,2148,1256,3752,1465,1621,184,3391,529,284,1473,266
12/1/2014,MAINE,63,140,27,9,564,2111,510,114,136,1049,0,88,329,5513,0,252,708
12/1/2014,MARYLAND,8972,9215,1586,7652,870,4688,5658,3552,486,1615,1776,201,16944,15597,71,2903,8191
12/1/2014,MASSACHUSETTS,336,366,161,1011,1634,6151,3332,336,800,2139,2487,453,2301,158,5,3113,864
12/1/2014,MICHIGAN,550,217,225,94,1101,7820,3367,936,1012,2340,1,136,6631,31,10,827,1572
12/1/2014,MINNESOTA,179,149,115,36,131,10843,3031,619,463,2204,1239,30,1304,19,3,765,169
12/1/2014,MISSISSIPPI,470,4341,396,5622,278,9847,1941,726,58,2527,1514,158,3481,2412,0,2328,320
12/1/2014,MISSOURI,8978,308,1146,3940,192,9362,4752,1146,781,2275,1112,94,5600,49,114,1158,669
12/1/2014,MONTANA,58,4,14,3163,0,2634,759,124,54,993,26,0,506,2,0,728,50
12/1/2014,NEBRASKA,169,421,65,5093,17,3459,1341,322,158,918,211,0,1337,41,4,2657,90
12/1/2014,NEVADA,145,879,109,9055,3,3071,1705,386,223,1113,1011,0,446,291,1,1549,167
12/1/2014,NEW HAMPSHIRE,51,808,57,135,270,1704,834,251,186,1115,1,17,457,11,3,284,180
12/1/2014,NEW JERSEY,665,450,334,4183,1415,5268,3803,1264,1066,2461,2488,192,5197,2156,8,2009,641
12/1/2014,NEW MEXICO,627,75,59,10587,6,2736,811,197,123,988,217,0,2412,65,1,3409,392
