Date,Location,Army_Active_Duty,Navy_Active_Duty,Marine_Corps_Active_Duty,Air_Force_Active_Duty,Coast_Guard_Active_Duty,Army_National_Guard,Army_Reserve,Navy_Reserve,Marine_Corps_Reserve,Air_National_Guard,Air_Force_Reserve,Coast_Guard_Reserve,Army_APF_DOD_Civilian,Navy_APF_DOD_Civilian,Marine_Corps_APF_DOD_Civilian,Air_Force_APF_DOD_Civilian,Fourth_Estate_DOD
9/1/2010,CAMEROON,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,CANADA,3,28,0,98,2,0,0,0,0,0,0,0,0,2,0,3,19
9/1/2010,CHAD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,CHILE,8,7,0,11,0,0,0,1,0,0,0,0,4,2,0,1,0
9/1/2010,CHINA,2,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,COLOMBIA,27,5,3,10,5,0,0,0,0,0,0,0,18,2,0,2,0
9/1/2010,COMOROS,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9/1/2010,CONGO (BRAZZAVILLE),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,CONGO (KINSHASA),0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,COSTA RICA,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
9/1/2010,COTE DIVOIRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,CROATIA,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2010,CUBA,321,523,24,0,2,0,0,69,0,0,0,17,2,172,0,0,66
9/1/2010,CYPRUS,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,CZECH REPUBLIC,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,DENMARK,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,DJIBOUTI,48,552,107,283,0,469,43,135,9,48,79,0,4,7,0,7,0
9/1/2010,DOMINICAN REPUBLIC,2,1,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2010,ECUADOR,8,2,1,4,0,0,0,1,0,0,0,0,4,1,0,1,0
9/1/2010,EGYPT,209,21,1,31,0,13,0,0,0,0,0,0,12,11,0,19,3
9/1/2010,EL SALVADOR,6,16,1,3,0,0,0,8,0,0,0,0,4,1,0,0,0
9/1/2010,ESTONIA,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,ETHIOPIA,2,7,1,18,0,24,4,0,0,0,0,0,0,0,0,0,2
9/1/2010,FIJI,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,FINLAND,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,FRANCE,9,15,2,22,0,0,0,0,0,0,0,0,3,4,0,1,0
9/1/2010,GABON,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,GEORGIA,3,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1
9/1/2010,GERMANY,28661,489,828,13925,8,88,31,174,5,52,357,0,7357,68,20,1169,5552
9/1/2010,"GERMANY, FEDERAL REPUBLIC OF",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,GHANA,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,GIBRALTAR,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,GREECE,5,330,1,44,0,0,0,0,0,0,0,0,2,65,0,1,1
9/1/2010,GREENLAND,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,2,0
9/1/2010,GUAM,38,3355,8,1884,138,1099,549,6,0,454,263,0,26,1299,0,104,642
9/1/2010,GUATEMALA,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
9/1/2010,GUINEA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,GUYANA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,HAITI,5,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0
9/1/2010,HONDURAS,205,1,0,185,0,0,0,1,0,0,0,0,23,0,0,0,0
9/1/2010,HONG KONG,1,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,HUNGARY,2,0,0,48,0,0,0,0,0,0,0,0,2,0,0,1,0
9/1/2010,ICELAND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,INDIA,0,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,INDONESIA,4,5,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,IRAN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9/1/2010,IRAQ,35074,1398,341,1768,10,5416,3007,550,59,186,145,1,1532,66,12,46,130
9/1/2010,IRELAND,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,ISRAEL,3,4,2,12,0,0,0,0,0,0,0,0,11,0,0,1,10
9/1/2010,ITALY,1024,3892,28,3890,2,0,0,70,0,0,43,0,570,820,0,176,878
9/1/2010,JAMAICA,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2010,JAPAN,2515,18213,14371,11190,24,0,0,33,10,1,71,0,585,1644,626,869,3141
9/1/2010,JORDAN,24,6,0,12,0,1,2,0,0,1,0,0,3,1,0,1,0
9/1/2010,KAZAKHSTAN,3,11,288,9,0,0,0,0,1,1,0,0,0,0,0,0,1
9/1/2010,KENYA,4,14,1,4,0,1,0,1,0,0,0,0,2,1,0,0,0
9/1/2010,"KOREA, SOUTH",19375,319,118,8056,1,0,0,5,0,0,38,0,2058,29,5,196,947
9/1/2010,KOSOVO,29,4,0,19,0,735,57,0,0,4,22,0,6,1,0,0,2
9/1/2010,KUWAIT,13038,977,868,2694,7,5764,3427,1112,14,216,149,134,839,57,4,14,167
9/1/2010,KYRGYZSTAN,1931,152,1616,1784,0,390,257,7,9,272,100,0,8,0,0,10,0
9/1/2010,LAOS,2,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0
9/1/2010,LATVIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,LEBANON,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,LIBERIA,1,0,1,3,1,9,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,LIBYA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,LITHUANIA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,LUXEMBOURG,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
9/1/2010,MACEDONIA,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,MADAGASCAR,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,MALAYSIA,1,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,MALI,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,MALTA,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,MARSHALL ISLANDS,6,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
9/1/2010,MEXICO,2,3,1,4,2,0,0,0,0,0,0,0,1,0,0,5,0
9/1/2010,MOLDOVA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,MONGOLIA,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,MONTENEGRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9/1/2010,MOROCCO,0,3,6,4,0,0,0,0,0,0,0,0,1,1,0,1,0
9/1/2010,MOZAMBIQUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,NEPAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,NETHERLANDS,183,21,5,196,28,0,0,0,0,0,0,0,111,0,0,2,126
9/1/2010,NETHERLANDS ANTILLES (1991 - 2010),0,0,0,12,1,0,0,0,0,0,0,0,1,1,0,1,0
9/1/2010,NEW ZEALAND,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
9/1/2010,NICARAGUA,8,12,189,0,0,0,0,4,21,0,0,0,13,0,1,3,0
9/1/2010,NIGER,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,NIGERIA,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,NORTHERN MARIANA ISLANDS,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2010,NORWAY,17,11,4,36,0,0,0,0,0,0,0,0,1,2,0,3,0
9/1/2010,OMAN,8,2,3,409,0,0,0,0,0,7,26,0,0,0,0,2,0
9/1/2010,PAKISTAN,103,27,5,132,1,2,3,4,0,2,12,0,1,1,0,2,1
9/1/2010,PANAMA (1980 - PRESENT),5,8,0,0,1,0,0,0,0,0,0,0,5,1,0,1,0
9/1/2010,PARAGUAY,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2010,PERU,8,14,2,6,0,0,0,0,0,0,0,0,4,3,0,1,0
9/1/2010,PHILIPPINES,206,178,63,98,1,34,4,18,0,0,1,0,0,10,0,3,0
9/1/2010,POLAND,4,2,2,10,0,0,0,0,0,1,0,0,2,0,0,1,0
9/1/2010,PORTUGAL,19,30,0,650,0,0,0,0,0,5,0,0,2,3,0,62,74
9/1/2010,PUERTO RICO,104,30,12,23,485,6356,4244,313,0,1238,1,53,1234,72,0,254,666
9/1/2010,QATAR,1545,534,16,9941,0,293,262,66,3,1602,727,0,55,2,1,60,7
9/1/2010,ROMANIA,1,1,0,5,0,0,0,0,0,0,0,0,22,0,0,1,0
9/1/2010,RUSSIA,5,6,0,8,0,0,0,0,0,0,1,0,0,0,0,0,4
9/1/2010,SAUDI ARABIA,117,19,8,181,0,0,14,0,0,168,3,0,150,1,0,10,16
9/1/2010,SENEGAL,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
9/1/2010,SEYCHELLES,0,4,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0
9/1/2010,SIERRA LEONE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,SINGAPORE,7,121,68,20,0,0,0,0,0,0,0,0,0,109,0,0,12
9/1/2010,SLOVAKIA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,SLOVENIA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,SOMALIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,SOUTH AFRICA,3,1,126,3,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,SPAIN,60,871,33,432,0,0,0,2,0,33,2,0,5,198,0,14,123
9/1/2010,SPRATLY ISLANDS,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,SRI LANKA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,SUDAN,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,SURINAME,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2010,SWEDEN,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,SWITZERLAND,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2010,SYRIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,TAIWAN,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4
9/1/2010,TAJIKISTAN,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
9/1/2010,TANZANIA,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9/1/2010,THAILAND,12,10,156,23,0,0,0,0,0,0,0,0,1,9,0,2,0
9/1/2010,TIMOR-LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9/1/2010,TRINIDAD AND TOBAGO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,TUNISIA,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9/1/2010,TURKEY,49,7,1,1664,0,0,0,1,0,23,124,0,8,1,0,106,130
9/1/2010,TURKMENISTAN,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,UGANDA,1,2,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0
9/1/2010,UKRAINE,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1
9/1/2010,UNION OF SOVIET SOCIALIST REPUBLICS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,UNITED ARAB EMIRATES,238,8,173,1008,0,0,0,12,0,15,20,0,7,6,0,10,4
9/1/2010,UNITED KINGDOM,333,364,63,8004,0,0,0,17,0,3,87,0,31,27,0,577,880
9/1/2010,URUGUAY,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,UZBEKISTAN,2,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
9/1/2010,VENEZUELA,3,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,VIETNAM,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0
9/1/2010,"VIRGIN ISLANDS, U.S.",0,2,0,0,36,731,11,0,0,68,0,2,113,0,0,2,0
9/1/2010,WAKE ISLAND,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,YEMEN,68,19,0,17,0,0,1,0,0,0,1,0,0,0,0,2,0
9/1/2010,ZAMBIA,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,ZIMBABWE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,UNKNOWN,4492,13572,4091,594,4,1198,1042,1204,3120,1433,567,0,8,1,0,211,1
9/1/2011,ALABAMA,4954,141,175,2843,1042,10468,5910,347,660,2123,1330,163,20806,86,5,2589,3386
9/1/2011,ALASKA,8719,80,8,7018,1973,1875,400,86,64,2046,337,48,2581,29,0,2370,341
9/1/2011,ARIZONA,5189,336,3304,9525,23,4998,3066,832,543,2337,1300,1,4509,181,453,3243,1108
9/1/2011,ARKANSAS,125,12,147,4571,28,7253,2159,226,157,1843,190,1,2773,9,0,981,105
9/1/2011,ARMED FORCES EUROPE,0,0,0,0,0,0,1101,0,0,0,0,1,0,0,0,0,0
9/1/2011,ARMED FORCES PACIFIC,0,0,0,0,0,0,217,140,0,0,0,31,0,0,0,0,0
9/1/2011,CALIFORNIA,7767,63962,63593,17793,5210,15193,14773,8826,4611,4147,7809,1006,9512,31197,5074,11023,6494
9/1/2011,COLORADO,23192,671,252,8785,54,3869,3478,896,405,1530,2743,17,4395,64,3,6288,1346
9/1/2011,CONNECTICUT,94,5257,21,31,758,3499,1280,368,80,1083,4,112,491,1138,0,232,620
9/1/2011,DELAWARE,42,14,12,3088,33,1336,453,114,155,967,1718,8,244,1,2,1339,71
9/1/2011,DISTRICT OF COLUMBIA,1847,2757,2392,2276,1514,1330,1273,145,454,1243,380,100,1649,10168,55,504,833
9/1/2011,FLORIDA,5361,24510,3805,19872,4921,9979,9575,5904,1366,1904,6098,976,4074,11945,231,12039,2091
9/1/2011,GEORGIA,56271,5429,1354,7752,533,10444,7890,1630,1067,2673,3351,128,12923,2227,2407,16623,2952
9/1/2011,HAWAII,18483,13563,4928,4670,1347,2944,2531,736,96,2265,694,136,5766,9865,690,1808,1069
9/1/2011,IDAHO,48,36,22,3147,6,3206,641,162,103,1312,25,0,617,54,0,636,60
9/1/2011,ILLINOIS,903,12315,252,4337,154,9731,6037,2663,1180,2835,1459,83,8056,1370,4,3916,1204
9/1/2011,INDIANA,464,83,164,72,44,12252,3382,457,608,1702,1491,7,1892,3507,244,874,4442
9/1/2011,IOWA,95,16,96,35,32,7309,2384,152,143,1910,0,0,967,6,2,513,45
9/1/2011,KANSAS,16285,92,70,2620,111,4376,2734,174,167,2019,643,24,6315,4,1,1121,395
9/1/2011,KENTUCKY,35024,11,102,185,148,5924,4231,253,196,1166,2,67,9349,21,3,270,960
9/1/2011,LOUISIANA,6312,475,948,5481,1312,9067,2315,1483,4199,1425,1910,216,3969,609,246,1619,294
9/1/2011,MAINE,60,86,18,9,517,2022,545,110,147,1035,0,95,350,5398,0,234,795
9/1/2011,MARYLAND,8253,9172,1514,7383,828,4045,5179,3322,380,1652,1799,191,18702,15564,33,2910,8430
9/1/2011,MASSACHUSETTS,299,352,204,1179,1722,5627,3305,395,623,1999,2711,483,2572,138,5,3153,850
9/1/2011,MICHIGAN,349,242,287,90,1172,8410,3486,1104,1043,2326,0,182,7188,35,5,809,1567
9/1/2011,MINNESOTA,264,158,135,44,143,8228,3296,727,400,2189,1514,30,1320,22,3,731,178
9/1/2011,MISSISSIPPI,413,5165,452,6491,325,9135,2146,918,141,2319,1636,173,3507,2563,1,2453,337
9/1/2011,MISSOURI,9415,333,1336,3850,199,8202,5106,1309,802,2362,1032,109,6363,67,100,1223,664
9/1/2011,MONTANA,56,4,7,3053,1,2697,773,136,63,1034,33,0,478,3,0,892,46
9/1/2011,NEBRASKA,171,406,53,4875,19,3297,1426,367,139,936,262,0,1364,16,4,2627,110
9/1/2011,NEVADA,196,986,41,8888,5,2865,1012,453,214,1025,749,1,437,322,1,1378,153
9/1/2011,NEW HAMPSHIRE,46,815,94,125,383,1769,809,241,44,961,3,16,498,9,2,274,161
9/1/2011,NEW JERSEY,611,433,335,4100,1711,6016,3755,1429,1072,2374,2400,171,5864,2045,8,2143,683
9/1/2011,NEW MEXICO,846,86,83,10727,5,2544,802,291,78,840,438,0,2810,60,1,3942,447
9/1/2011,NEW YORK,15293,1748,756,307,1145,10259,8564,1884,1962,5392,1339,525,7374,123,27,2303,2089
9/1/2011,NORTH CAROLINA,38638,4030,46325,5908,1608,9867,7006,1175,776,1422,2490,208,10342,4339,3292,1318,2542
9/1/2011,NORTH DAKOTA,26,5,8,6432,0,3349,251,100,55,965,23,0,517,3,0,1111,79
9/1/2011,OHIO,423,305,219,5262,424,11148,5234,1374,922,4444,3842,265,1550,99,4,14488,9784
9/1/2011,OKLAHOMA,11778,1378,388,7597,45,4543,2560,568,315,2130,1599,2,5840,90,6,16520,1562
9/1/2011,OREGON,111,164,128,49,1056,6419,544,606,295,2160,116,132,2462,26,1,565,21
9/1/2011,PENNSYLVANIA,905,667,427,218,349,14890,7884,1099,1353,3875,1361,164,9608,6184,19,1092,8806
9/1/2011,RHODE ISLAND,141,2084,202,66,324,1862,449,831,96,1019,1,60,202,3826,2,177,109
9/1/2011,SOUTH CAROLINA,8771,6936,10912,7530,808,8949,4225,657,449,1326,2366,170,3735,2956,763,2328,787
9/1/2011,SOUTH DAKOTA,49,3,0,2968,0,3086,455,146,0,1039,29,0,459,2,1,815,47
9/1/2011,TENNESSEE,309,1558,155,176,176,10032,3811,1429,767,3335,8,68,3732,1197,3,1204,879
9/1/2011,TEXAS,61016,6370,1894,34190,1749,18665,16932,5814,3177,2855,5686,386,28578,1422,25,16822,3745
9/1/2011,UTAH,207,25,107,3601,4,5262,3124,401,249,1357,1283,0,2405,44,1,11588,1053
9/1/2011,VERMONT,39,4,16,24,27,2731,214,51,0,1043,0,10,294,3,0,235,26
9/1/2011,VIRGINIA,22831,68068,11013,12062,4338,6583,6774,5214,1328,1372,1536,580,20929,39007,4866,6462,21945
9/1/2011,WASHINGTON,29594,20799,657,5737,2144,5917,5597,2256,487,2046,2130,475,10304,16083,3,1669,1181
9/1/2011,WEST VIRGINIA,55,204,97,46,79,3962,1983,119,71,2300,0,23,1219,93,0,538,13
9/1/2011,WISCONSIN,255,53,126,61,316,7400,4354,527,528,2245,0,86,2020,33,3,492,121
9/1/2011,WYOMING,32,0,0,3019,0,1698,63,74,10,1169,40,0,270,1,0,839,40
9/1/2011,UNKNOWN,13,0,0,1022,64,0,0,0,0,0,1,0,0,0,0,0,0
9/1/2011,AFGHANISTAN,55442,4386,19036,3310,3,8450,4457,1079,2133,773,297,0,2229,142,57,81,202
9/1/2011,ALGERIA,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
9/1/2011,AMERICAN SAMOA,0,0,0,0,2,0,293,0,0,0,0,1,8,0,0,0,0
9/1/2011,ANTIGUA AND BARBUDA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,ARGENTINA,4,6,2,10,0,0,0,0,0,0,0,0,3,0,0,0,0
9/1/2011,ARMENIA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,AUSTRALIA,27,75,13,61,0,0,0,0,0,0,0,0,5,2,0,4,3
9/1/2011,AUSTRIA,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2011,AZERBAIJAN,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0
9/1/2011,"BAHAMAS, THE",1,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
9/1/2011,BAHRAIN,313,3781,175,105,249,0,10,267,57,23,15,0,16,222,0,1,119
9/1/2011,BANGLADESH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,BARBADOS,2,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2011,BELGIUM,630,102,15,429,0,0,0,2,0,0,5,0,367,1,0,7,271
9/1/2011,BELIZE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,BOLIVIA,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,BOSNIA AND HERZEGOVINA,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2011,BOTSWANA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,BRAZIL,8,7,0,8,0,0,0,1,0,0,0,0,7,1,0,0,0
9/1/2011,BRITISH ATLANTIC OCEAN TERRITORY,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,BRITISH INDIAN OCEAN TERRITORY,0,431,0,37,0,0,0,3,0,0,0,0,0,6,0,0,0
9/1/2011,BULGARIA,3,2,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0
9/1/2011,BURKINA FASO,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0
9/1/2011,BURMA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,BURUNDI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,CAMBODIA,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9/1/2011,CAMEROON,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2011,CANADA,7,38,0,83,2,0,0,0,0,0,0,0,0,4,0,3,23
9/1/2011,CHAD,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,CHILE,6,9,0,9,0,0,0,0,0,0,0,0,4,3,0,3,0
9/1/2011,CHINA,6,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,COLOMBIA,34,4,3,13,4,0,0,0,0,0,0,0,21,2,0,1,0
9/1/2011,COMOROS,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
9/1/2011,CONGO (BRAZZAVILLE),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,CONGO (KINSHASA),2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,COSTA RICA,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
9/1/2011,COTE DIVOIRE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,CROATIA,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2011,CUBA,338,485,19,0,1,0,0,46,0,0,0,19,10,176,0,1,58
9/1/2011,CYPRUS,2,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2011,CZECH REPUBLIC,4,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0
9/1/2011,DENMARK,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,DJIBOUTI,98,677,12,622,8,539,92,108,0,16,12,0,6,19,0,6,0
9/1/2011,DOMINICAN REPUBLIC,2,1,2,2,2,0,0,0,0,0,0,0,4,0,0,0,0
9/1/2011,ECUADOR,10,2,1,4,0,0,0,0,0,0,0,0,4,1,0,1,0
9/1/2011,EGYPT,189,17,1,23,0,0,0,0,0,1,0,0,12,8,0,14,4
9/1/2011,EL SALVADOR,7,17,1,2,0,0,0,5,0,0,0,0,5,1,0,0,0
9/1/2011,ESTONIA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,ETHIOPIA,3,35,1,59,0,24,14,1,0,2,1,0,1,0,0,1,1
9/1/2011,FIJI,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,FINLAND,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,FRANCE,19,13,2,24,0,0,0,0,0,0,0,0,4,3,0,1,0
9/1/2011,GABON,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,GEORGIA,5,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0
9/1/2011,GERMANY,28933,504,808,13139,9,48,14,142,6,49,394,0,7565,78,19,1275,5570
9/1/2011,"GERMANY, FEDERAL REPUBLIC OF",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,GHANA,2,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2011,GIBRALTAR,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,GREECE,10,331,0,36,1,0,0,0,0,0,0,0,4,68,0,0,0
9/1/2011,GREENLAND,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,2,0
9/1/2011,GUAM,60,3337,14,1920,139,1207,559,4,0,421,257,0,54,1384,0,120,647
9/1/2011,GUATEMALA,6,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9/1/2011,GUINEA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,GUYANA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,HAITI,7,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0
9/1/2011,HONDURAS,204,2,0,150,0,0,0,0,0,0,0,0,25,0,0,0,0
9/1/2011,HONG KONG,3,10,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,HUNGARY,5,0,0,52,0,0,0,0,0,0,0,0,2,0,0,1,0
9/1/2011,ICELAND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2011,INDIA,5,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,INDONESIA,7,5,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0
9/1/2011,IRAN,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
9/1/2011,IRAQ,26872,721,18,1058,6,6888,2617,235,0,119,69,0,1102,59,10,53,109
9/1/2011,IRELAND,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,ISRAEL,6,3,2,17,0,0,0,0,0,0,0,0,9,0,0,1,9
9/1/2011,ITALY,3174,3510,34,3731,2,0,0,62,0,0,40,0,613,836,0,184,906
