Date,Location,Army_Active_Duty,Navy_Active_Duty,Marine_Corps_Active_Duty,Air_Force_Active_Duty,Coast_Guard_Active_Duty,Army_National_Guard,Army_Reserve,Navy_Reserve,Marine_Corps_Reserve,Air_National_Guard,Air_Force_Reserve,Coast_Guard_Reserve,Army_APF_DOD_Civilian,Navy_APF_DOD_Civilian,Marine_Corps_APF_DOD_Civilian,Air_Force_APF_DOD_Civilian,Fourth_Estate_DOD
12/1/2019,AUSTRIA,4,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,AZERBAIJAN,1,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,"BAHAMAS, THE",1,53,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BAHRAIN,14,3292,354,20,319,0,0,22,1,0,0,0,14,318,0,0,163
12/1/2019,BANGLADESH,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BARBADOS,2,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BELGIUM,625,103,35,373,0,0,0,0,0,0,4,0,372,0,0,12,335
12/1/2019,BELIZE,3,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BENIN,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BOLIVIA,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BOSNIA AND HERZEGOVINA,1,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2019,BOTSWANA,4,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BRAZIL,8,11,23,8,1,0,0,0,0,0,0,0,4,2,0,1,0
12/1/2019,BRITISH ATLANTIC OCEAN TERRITORY,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BRITISH INDIAN OCEAN TERRITORY,0,263,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12/1/2019,BRUNEI,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BULGARIA,7,4,7,4,0,0,0,0,0,1,0,0,20,0,0,2,0
12/1/2019,BURKINA FASO,1,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BURMA,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,BURUNDI,2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,CABO VERDE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,CAMBODIA,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,CAMEROON,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,CANADA,11,37,12,69,4,0,0,0,0,1,0,0,2,7,0,1,25
12/1/2019,CENTRAL AFRICAN REPUBLIC,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,CHAD,3,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,CHILE,4,10,11,9,0,0,0,0,0,1,0,0,2,1,0,2,1
12/1/2019,CHINA,9,10,54,5,2,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,COLOMBIA,26,0,19,17,3,0,0,0,0,0,0,0,17,1,0,1,1
12/1/2019,CONGO (BRAZZAVILLE),0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,CONGO (KINSHASA),2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,COSTA RICA,1,1,7,0,2,0,0,1,0,0,0,0,2,0,0,0,0
12/1/2019,COTE DIVOIRE,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,CROATIA,3,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2019,CUBA,151,529,121,0,7,0,0,0,0,0,0,0,18,197,0,0,64
12/1/2019,CYPRUS,3,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2019,CZECHIA,4,1,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2019,DENMARK,2,5,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2019,DJIBOUTI,1,1,108,2,0,0,0,0,0,0,0,0,1,2,0,0,0
12/1/2019,DOMINICAN REPUBLIC,9,0,10,2,4,0,0,1,0,0,0,0,5,0,0,0,0
12/1/2019,ECUADOR,3,2,13,2,1,0,0,0,0,0,0,0,2,0,0,0,0
12/1/2019,EGYPT,262,6,25,21,0,0,0,0,0,0,0,0,5,1,0,7,0
12/1/2019,EL SALVADOR,8,34,13,2,1,0,0,3,0,0,0,0,3,1,0,0,0
12/1/2019,ESTONIA,4,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2019,ETHIOPIA,6,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,FIJI,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,FINLAND,2,3,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2019,FRANCE,21,17,18,20,0,0,0,0,0,0,0,0,3,2,0,8,0
12/1/2019,GABON,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,"GAMBIA, THE",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,GEORGIA,17,0,10,1,0,0,0,0,0,0,0,0,2,0,0,0,2
12/1/2019,GERMANY,20757,470,469,12962,10,0,0,8,120,10,314,0,6151,35,31,1228,4041
12/1/2019,GHANA,5,4,9,2,0,0,0,0,0,0,0,0,0,1,0,1,0
12/1/2019,GIBRALTAR,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,GREECE,9,357,11,26,0,0,0,0,0,0,0,0,2,77,0,0,0
12/1/2019,GREENLAND,0,0,0,138,0,0,0,0,0,0,1,0,0,0,0,1,0
12/1/2019,GUAM,175,3976,26,2063,0,1163,503,256,0,389,264,0,145,1462,6,108,630
12/1/2019,GUATEMALA,14,1,7,2,0,0,0,1,0,1,0,0,3,1,0,0,0
12/1/2019,GUINEA,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,GUYANA,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,HAITI,4,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,HONDURAS,224,1,15,152,1,0,0,0,0,0,0,0,26,1,0,0,0
12/1/2019,HONG KONG,2,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,HUNGARY,8,3,8,58,0,0,0,0,0,0,0,0,3,0,0,0,0
12/1/2019,ICELAND,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2019,INDIA,7,11,14,5,0,0,0,0,0,0,0,0,0,0,0,2,0
12/1/2019,INDONESIA,8,6,11,3,0,0,0,0,0,1,0,0,1,1,0,0,0
12/1/2019,IRELAND,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,ISRAEL,59,5,21,14,0,0,0,0,0,0,0,0,15,1,0,2,6
12/1/2019,ITALY,3933,3727,147,4678,1,0,0,36,0,1,34,0,649,821,0,169,851
12/1/2019,JAMAICA,1,1,8,0,2,0,0,0,0,0,0,0,2,0,0,0,0
12/1/2019,JAPAN,2516,20733,21070,12757,18,0,0,86,91,2,93,0,754,1775,580,764,3165
12/1/2019,JORDAN,11,2,57,12,0,0,0,0,0,0,0,0,3,1,0,2,0
12/1/2019,KAZAKHSTAN,5,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,KENYA,15,4,27,6,0,0,0,1,0,0,0,0,0,1,0,0,0
12/1/2019,"KOREA, SOUTH",18113,366,217,7946,1,0,0,3,4,0,61,0,1892,37,6,231,832
12/1/2019,KOSOVO,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,KUWAIT,630,3,1187,39,0,0,0,1,0,1,0,0,165,0,0,10,22
12/1/2019,KYRGYZSTAN,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,LAOS,3,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2
12/1/2019,LATVIA,3,0,9,2,0,0,0,0,0,0,0,0,3,0,0,0,0
12/1/2019,LEBANON,4,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,LIBERIA,3,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,LIBYA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,LITHUANIA,6,2,6,1,0,0,0,0,0,0,0,0,1,1,0,1,0
12/1/2019,LUXEMBOURG,0,0,7,0,0,0,0,0,0,0,0,0,24,0,0,0,0
12/1/2019,MACEDONIA,4,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,MADAGASCAR,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,MALAWI,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,MALAYSIA,2,4,8,3,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2019,MALI,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,MALTA,0,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,MARSHALL ISLANDS,16,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0
12/1/2019,MAURITANIA,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,MAURITIUS,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2019,MEXICO,16,6,46,4,3,0,0,0,0,0,0,0,1,0,0,11,0
12/1/2019,"MICRONESIA, FEDERATED STATES OF",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,MOLDOVA,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,MONGOLIA,4,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2019,MONTENEGRO,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,MONTENEGRO (2006 - 2008),2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,MOROCCO,3,2,10,7,0,0,0,0,0,0,0,0,3,1,0,1,1
12/1/2019,MOZAMBIQUE,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,NAMIBIA,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,NEPAL,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,NETHERLANDS,119,26,15,211,30,0,0,0,0,0,0,1,92,0,0,3,128
12/1/2019,NETHERLANDS ANTILLES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12/1/2019,NEW ZEALAND,2,3,7,2,0,0,0,0,0,0,0,0,0,0,0,1,2
12/1/2019,NICARAGUA,3,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0
12/1/2019,NIGER,4,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,NIGERIA,5,2,24,4,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2019,NORTHERN MARIANA ISLANDS,1,0,1,0,0,0,79,0,0,0,0,0,2,3,0,0,0
12/1/2019,NORWAY,20,14,605,38,1,0,0,0,0,0,0,0,1,1,0,3,0
12/1/2019,OMAN,3,4,10,5,0,0,0,0,0,0,0,0,0,1,0,2,1
12/1/2019,PAKISTAN,7,1,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,PANAMA,16,4,7,0,3,0,0,0,0,0,0,0,6,1,0,1,0
12/1/2019,PAPUA NEW GUINEA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,PARAGUAY,4,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0
12/1/2019,PERU,7,19,20,3,0,0,0,0,0,0,0,0,2,6,0,0,0
12/1/2019,PHILIPPINES,12,10,149,10,1,0,0,0,0,0,0,0,1,9,0,3,1
12/1/2019,POLAND,50,91,11,23,0,0,0,0,0,0,0,0,27,9,0,1,1
12/1/2019,PORTUGAL,1,50,18,179,0,0,0,0,0,0,0,0,3,2,0,3,0
12/1/2019,PUERTO RICO,92,26,22,22,0,5776,4353,243,0,1089,0,0,1117,28,0,240,588
12/1/2019,QATAR,298,3,30,229,0,0,0,0,0,0,0,0,50,0,0,3,2
12/1/2019,ROMANIA,12,96,11,12,0,0,0,0,0,0,0,0,38,11,0,1,1
12/1/2019,RUSSIA,6,2,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,RWANDA,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2019,SAUDI ARABIA,202,26,61,59,6,0,0,0,0,0,0,0,195,3,0,15,27
12/1/2019,SENEGAL,3,4,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2019,SERBIA,5,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0
12/1/2019,SIERRA LEONE,2,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,SINGAPORE,13,167,12,18,6,0,0,0,0,0,0,0,2,151,0,0,19
12/1/2019,SLOVAKIA,2,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,SLOVENIA,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2019,SOMALIA,2,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,SOUTH AFRICA,5,3,36,3,0,0,0,0,0,0,0,0,0,1,0,0,1
12/1/2019,SOUTH SUDAN,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,SPAIN,20,2555,581,368,1,0,0,4,0,0,2,0,2,238,0,13,160
12/1/2019,SRI LANKA,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,SUDAN,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,SURINAME,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,SWAZILAND,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,SWEDEN,0,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,SWITZERLAND,1,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2019,TAIWAN,5,2,7,4,0,0,0,0,0,0,0,0,1,1,0,0,13
12/1/2019,TAJIKISTAN,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,TANZANIA,3,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2019,THAILAND,35,12,34,24,0,0,0,0,0,0,0,0,4,5,0,2,3
12/1/2019,TIMOR-LESTE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,TOGO,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,TRINIDAD AND TOBAGO,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12/1/2019,TUNISIA,6,3,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2019,TURKEY,151,6,33,1535,0,0,0,0,0,0,3,0,5,0,0,25,43
12/1/2019,TURKMENISTAN,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,UGANDA,6,0,30,1,0,0,0,0,0,0,0,0,1,0,0,1,0
12/1/2019,UKRAINE,12,3,10,5,0,0,0,0,0,0,0,0,3,0,0,1,3
12/1/2019,UNITED ARAB EMIRATES,27,19,71,89,0,0,0,0,0,0,0,0,6,10,0,5,3
12/1/2019,UNITED KINGDOM,163,281,74,8774,7,0,0,0,6,1,100,0,33,28,0,556,674
12/1/2019,URUGUAY,2,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,UZBEKISTAN,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,VIETNAM,6,3,18,2,1,0,0,0,0,0,0,0,0,1,0,0,3
12/1/2019,"VIRGIN ISLANDS, U.S.",4,1,1,1,0,607,32,0,0,56,0,0,109,0,0,1,0
12/1/2019,WAKE ISLAND,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,YEMEN,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,ZAMBIA,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,ZIMBABWE,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,ZZ-UNKNOWN,140,21,1226,1129,860,0,878,339,3554,0,5,69,0,0,0,247,3
12/1/2019, ,49360,37670,28326,54409,1316,7546,6136,1006,3776,1556,881,70,12178,5278,623,3698,11821
6/1/2016,ALABAMA,4503,96,145,2616,811,10246,5048,395,724,2180,1282,129,17878,100,5,2412,3335
6/1/2016,ALASKA,9918,47,34,7063,1871,1826,429,55,53,1889,320,45,2202,24,0,2407,323
6/1/2016,ARIZONA,4213,382,4704,8852,7,5109,3387,838,631,2487,1975,1,3957,187,468,3058,1164
6/1/2016,ARKANSAS,115,6,172,3453,22,7147,1958,156,161,1721,505,0,2310,8,0,1019,109
6/1/2016,ARMED FORCES EUROPE,259,38884,11,142,205,0,2,251,0,0,0,0,0,0,0,0,0
6/1/2016,ARMED FORCES PACIFIC,0,55471,360,3,0,0,1,225,0,0,0,0,0,0,0,0,0
6/1/2016,ARMED FORCES THE AMERICAS,0,9343,0,0,25,0,0,60,0,0,0,0,0,0,0,0,0
6/1/2016,CALIFORNIA,7087,40433,55034,17182,4561,13939,16458,7909,4933,4354,7749,890,8860,31997,4479,9843,6215
6/1/2016,COLORADO,22375,742,217,9237,37,3864,3852,880,406,1567,3012,11,4296,60,3,5712,1501
6/1/2016,CONNECTICUT,106,3748,61,35,687,3489,1479,376,253,1139,2,99,518,1129,1,258,629
6/1/2016,DELAWARE,68,13,19,2951,39,1562,527,131,171,1071,1589,11,224,2,2,1093,112
6/1/2016,DISTRICT OF COLUMBIA,1593,2505,2190,1634,1668,1433,483,144,378,1210,287,151,1381,10762,45,295,796
6/1/2016,FLORIDA,5771,21281,3728,21105,4567,8932,10020,5444,1440,1883,6564,853,3636,12179,258,12293,2152
6/1/2016,GEORGIA,45507,3664,1342,8402,452,10956,7837,1418,789,2721,3070,71,11888,2253,1905,14271,2996
6/1/2016,HAWAII,17412,8306,6790,4946,1273,3041,2439,624,56,2257,702,136,5129,9864,649,1802,1291
6/1/2016,IDAHO,53,36,43,3078,3,2962,763,151,106,1250,24,1,660,59,0,613,55
6/1/2016,ILLINOIS,986,13850,369,4174,145,10036,6253,2565,1313,2945,1455,70,6803,1049,19,3506,1205
6/1/2016,INDIANA,571,75,172,72,27,11511,3199,390,576,1810,1543,8,1913,3558,238,887,4232
6/1/2016,IOWA,96,21,73,26,34,6773,2193,136,120,1743,0,0,928,7,1,459,56
6/1/2016,KANSAS,16298,68,92,2929,99,4900,2606,105,189,1943,702,21,5515,5,1,1016,343
6/1/2016,KENTUCKY,30422,10,85,195,157,6730,4066,227,277,1196,4,61,8629,17,3,279,849
6/1/2016,LOUISIANA,8304,416,677,4674,1176,9609,1978,1184,3602,1502,1450,160,3309,543,263,1545,286
6/1/2016,MAINE,47,161,28,10,560,2035,497,111,148,1089,0,58,293,6238,0,268,767
6/1/2016,MARYLAND,8933,10276,1853,7985,883,4785,5975,3455,492,1716,1754,166,16417,16443,110,3078,8292
6/1/2016,MASSACHUSETTS,351,411,176,1024,1613,5968,3224,301,878,2136,2352,403,2284,166,4,3046,853
6/1/2016,MICHIGAN,456,252,227,101,1076,7601,3067,857,928,2309,1,126,6589,34,9,871,1673
6/1/2016,MINNESOTA,161,174,119,50,128,10958,2983,601,477,2228,1337,31,1316,20,2,766,164
6/1/2016,MISSISSIPPI,476,2429,522,5735,280,9553,1787,798,73,2566,1392,135,3523,2510,0,2498,306
6/1/2016,MISSOURI,8807,356,1465,3972,191,9381,4726,1116,766,2190,1076,90,5497,54,131,1244,681
6/1/2016,MONTANA,59,7,16,3163,0,2602,690,99,63,972,23,0,480,1,0,798,48
6/1/2016,NEBRASKA,175,413,76,5313,19,3414,1269,300,128,957,253,0,1354,43,4,2696,105
6/1/2016,NEVADA,154,971,51,8875,2,2791,1610,382,193,1136,1162,0,380,301,1,1551,169
6/1/2016,NEW HAMPSHIRE,51,263,54,135,270,1590,869,248,203,1117,1,16,465,11,3,337,188
6/1/2016,NEW JERSEY,656,466,301,4192,1684,6117,4083,1251,1124,2371,2281,202,5241,2229,9,2053,625
6/1/2016,NEW MEXICO,289,64,64,11106,6,2824,827,197,73,965,227,1,2325,87,0,3638,407
6/1/2016,NEW YORK,15885,2166,694,363,1042,10150,7926,1661,1863,5556,1054,413,6616,114,29,2140,2040
6/1/2016,NORTH CAROLINA,44209,4253,43436,5466,1656,10301,6511,1091,773,1412,1935,198,10327,4722,2873,1303,2511
6/1/2016,NORTH DAKOTA,21,8,14,6806,0,2989,207,67,57,972,30,0,509,3,1,1092,79
6/1/2016,OHIO,457,302,260,5216,378,11268,5625,1232,1001,4637,3616,249,1495,106,3,14714,9457
6/1/2016,OKLAHOMA,9224,1320,460,6349,45,6693,2297,450,333,2156,1777,4,5294,104,5,16709,1687
6/1/2016,OREGON,113,182,111,141,982,5840,604,486,314,2241,113,114,2305,26,2,650,18
6/1/2016,PENNSYLVANIA,897,717,392,208,326,15565,8059,860,1347,3824,1199,117,8162,6249,24,1113,8084
6/1/2016,RHODE ISLAND,130,2207,228,56,283,2023,528,582,97,1064,2,42,238,4114,3,218,103
6/1/2016,SOUTH CAROLINA,9392,6850,8776,7277,722,9318,4196,604,427,1247,2243,162,3400,3252,741,2032,814
6/1/2016,SOUTH DAKOTA,61,7,7,2910,0,2947,360,89,0,1026,22,0,506,1,0,818,47
6/1/2016,TENNESSEE,306,1385,140,159,153,9442,3832,1224,723,3123,2,46,3184,1222,3,1199,688
6/1/2016,TEXAS,70118,5662,2033,35700,1684,18254,17845,4980,3215,3301,5330,346,25648,1399,31,16163,4554
6/1/2016,UTAH,174,33,103,3722,0,5215,3047,326,244,1327,1266,0,1841,48,2,12110,1066
6/1/2016,VERMONT,45,14,10,56,33,2762,136,44,0,1045,0,8,299,1,0,301,31
6/1/2016,VIRGINIA,21923,40825,11034,11846,4161,6706,7936,4993,1389,1334,1878,455,18293,40419,5104,5976,23803
6/1/2016,WASHINGTON,26851,10269,633,5733,1962,5733,6061,2114,566,1886,1965,407,9494,18989,3,1471,1215
6/1/2016,WEST VIRGINIA,62,6,47,32,71,4072,1677,78,86,2117,0,23,1173,4,1,538,50
6/1/2016,WISCONSIN,424,35,117,77,299,7368,3930,352,455,2237,0,80,1814,63,2,550,114
6/1/2016,WYOMING,38,1,8,3011,0,1424,81,71,0,1133,34,0,218,2,0,796,42
6/1/2016,UNKNOWN,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,AFGHANISTAN,7005,216,943,808,4,606,1003,227,116,59,132,0,973,177,38,211,220
6/1/2016,ALGERIA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,AMERICAN SAMOA,0,0,2,0,3,0,0,0,0,0,0,0,8,0,0,0,0
6/1/2016,ANGOLA,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,ARGENTINA,0,5,7,7,0,0,0,0,0,0,0,0,2,0,0,0,0
6/1/2016,ARMENIA,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6/1/2016,AUSTRALIA,26,78,1042,80,0,0,0,0,0,0,0,0,4,7,0,4,1
6/1/2016,AUSTRIA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6/1/2016,AZERBAIJAN,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0
6/1/2016,"BAHAMAS, THE",1,41,7,0,11,0,0,1,0,0,0,0,0,1,0,0,0
6/1/2016,BAHRAIN,32,3692,911,29,95,41,41,484,52,2,5,0,17,315,0,1,73
6/1/2016,BANGLADESH,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,BARBADOS,3,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,BELGIUM,573,45,2,259,0,0,3,1,0,0,6,0,372,0,0,8,108
6/1/2016,BELIZE,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,BOLIVIA,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,BOSNIA AND HERZEGOVINA,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6/1/2016,BOTSWANA,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,BRAZIL,10,10,20,8,0,0,0,0,0,0,0,0,6,2,0,2,0
6/1/2016,BRITISH ATLANTIC OCEAN TERRITORY,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,BRITISH INDIAN OCEAN TERRITORY,0,261,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0
6/1/2016,BULGARIA,2,2,152,3,0,0,0,0,0,0,0,0,4,0,0,1,0
6/1/2016,BURKINA FASO,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,BURMA,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,BURUNDI,1,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0
6/1/2016,CAMBODIA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/1/2016,CAMEROON,6,5,9,0,0,0,0,0,1,0,0,0,1,2,0,0,0
6/1/2016,CANADA,6,41,11,83,5,0,0,0,0,0,0,0,0,4,0,1,20
6/1/2016,CHAD,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,CHILE,5,7,11,13,0,0,0,0,0,1,0,0,1,3,0,2,0
6/1/2016,CHINA,5,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,COLOMBIA,25,2,15,17,5,0,0,1,0,0,0,0,17,4,0,1,0
6/1/2016,CONGO (BRAZZAVILLE),3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,CONGO (KINSHASA),2,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,COSTA RICA,1,2,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0
6/1/2016,COTE DIVOIRE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,CROATIA,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2016,CUBA,144,526,122,0,5,0,0,141,0,0,0,0,9,186,0,1,42
6/1/2016,CYPRUS,2,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2016,CZECH REPUBLIC,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,DENMARK,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,DJIBOUTI,256,564,84,514,0,909,120,625,2,54,3,2,3,45,0,5,3
6/1/2016,DOMINICAN REPUBLIC,6,1,27,1,3,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2016,ECUADOR,14,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,EGYPT,663,21,1,23,0,14,0,1,0,0,0,0,3,2,0,10,0
6/1/2016,EL SALVADOR,6,19,12,2,0,0,0,14,0,0,0,0,3,1,0,0,0
